source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0050806,positive regulation of synaptic transmission,0.003971432371917295,True,"""Any process that activates or increases the frequency, rate or extent of synaptic transmission, the process of communication from a neuron to a target (neuron, muscle, or secretory cell) across a synapse."" [GOC:ai]",135,1831,28,18452,0.015292190060076462,0.2074074074074074,query_1,"['GO:0007268', 'GO:0010647', 'GO:0023056', 'GO:0050804']"
GO:BP,GO:0007548,sex differentiation,0.003977812341950568,True,"""The establishment of the sex of an organism by physical differentiation."" [GOC:ai]",228,1831,41,18452,0.02239213544511196,0.17982456140350878,query_1,['GO:0003006']
GO:BP,GO:0016331,morphogenesis of embryonic epithelium,0.00401006270938633,True,"""The process in which the anatomical structures of embryonic epithelia are generated and organized."" [GOC:jl]",142,1831,29,18452,0.015838339705079193,0.20422535211267606,query_1,"['GO:0002009', 'GO:0048598']"
GO:BP,GO:0007423,sensory organ development,0.004215464052725236,True,"""The process whose specific outcome is the progression of sensory organs over time, from its formation to the mature structure."" [GOC:go_curators]",479,1831,73,18452,0.03986892408519935,0.1524008350730689,query_1,['GO:0048513']
GO:BP,GO:1902476,chloride transmembrane transport,0.0042469736377675855,True,"""The process in which chloride is transported across a membrane."" [GOC:TermGenie, GOC:vw]",83,1831,20,18452,0.010922992900054615,0.24096385542168675,query_1,"['GO:0006821', 'GO:0098656']"
GO:BP,GO:0001676,long-chain fatty acid metabolic process,0.0042469736377675855,True,"""The chemical reactions and pathways involving a long-chain fatty acid. A long-chain fatty acid has an aliphatic tail containing 13 to 22 carbons."" [GOC:ajp]",83,1831,20,18452,0.010922992900054615,0.24096385542168675,query_1,['GO:0006631']
GO:BP,GO:0003091,renal water homeostasis,0.0042469736377675855,True,"""Renal process involved in the maintenance of an internal steady state of water in the body."" [GOC:mtg_cardio]",22,1831,9,18452,0.004915346805024577,0.4090909090909091,query_1,"['GO:0003014', 'GO:0050891']"
GO:BP,GO:0051932,"synaptic transmission, GABAergic",0.004305959881705949,True,"""The vesicular release of gamma-aminobutyric acid (GABA). from a presynapse, across a chemical synapse, the subsequent activation of GABA receptors at the postsynapse of a target cell (neuron, muscle, or secretory cell) and the effects of this activation on the postsynaptic membrane potential and ionic composition of the postsynaptic cytosol. This process encompasses both spontaneous and evoked release of neurotransmitter and all parts of synaptic vesicle exocytosis. Evoked transmission starts with the arrival of an action potential at the presynapse."" [GOC:dos, ISBN:0126603030]",42,1831,13,18452,0.0070999453850355,0.30952380952380953,query_1,['GO:0007268']
GO:BP,GO:0009111,vitamin catabolic process,0.004305959881705949,True,"""The chemical reactions and pathways resulting in the breakdown of a vitamin, one of a number of unrelated organic substances that occur in many foods in small amounts and that are necessary in trace amounts for the normal metabolic functioning of the body, carried out by individual cells."" [GOC:ai]",10,1831,6,18452,0.0032768978700163844,0.6,query_1,"['GO:0006766', 'GO:0044282']"
GO:BP,GO:0032870,cellular response to hormone stimulus,0.004317411254215357,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hormone stimulus."" [GOC:mah]",570,1831,84,18452,0.045876570180229385,0.14736842105263157,query_1,"['GO:0009725', 'GO:0070887', 'GO:0071495']"
GO:BP,GO:0048646,anatomical structure formation involved in morphogenesis,0.004322503459843144,True,"""The developmental process pertaining to the initial formation of an anatomical structure from unspecified parts. This process begins with the specific processes that contribute to the appearance of the discrete structure and ends when the structural rudiment is recognizable. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome."" [GOC:dph, GOC:jid, GOC:tb]",1022,1831,137,18452,0.07482250136537412,0.13405088062622308,query_1,"['GO:0009653', 'GO:0032502']"
GO:BP,GO:0038065,collagen-activated signaling pathway,0.00438517723134315,True,"""The series of molecular signals initiated by collagen binding to a cell surface receptor, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:bf, GOC:uh, PMID:21568710]",59,1831,16,18452,0.008738394320043691,0.2711864406779661,query_1,['GO:0007166']
GO:BP,GO:0003401,axis elongation,0.004688456069876271,True,"""The developmental growth that results in the elongation of a line that defines polarity or symmetry in an anatomical structure."" [GOC:ascb_2009, GOC:dph, GOC:tb]",27,1831,10,18452,0.005461496450027308,0.37037037037037035,query_1,['GO:0060560']
GO:BP,GO:0072207,metanephric epithelium development,0.004688456069876271,True,"""The process whose specific outcome is the progression of an epithelium in the metanephros over time, from its formation to the mature structure. An epithelium is a tissue that covers the internal or external surfaces of an anatomical structure."" [GOC:mtg_kidney_jan10]",27,1831,10,18452,0.005461496450027308,0.37037037037037035,query_1,"['GO:0001656', 'GO:0072073']"
GO:BP,GO:0032228,"regulation of synaptic transmission, GABAergic",0.004688456069876271,True,"""Any process that modulates the frequency, rate or extent of GABAergic synaptic transmission, the process of communication from a neuron to another neuron across a synapse using the neurotransmitter gamma-aminobutyric acid (GABA)."" [GOC:mah]",27,1831,10,18452,0.005461496450027308,0.37037037037037035,query_1,"['GO:0050804', 'GO:0051932']"
GO:BP,GO:0009952,anterior/posterior pattern specification,0.004801731041656131,True,"""The regionalization process in which specific areas of cell differentiation are determined along the anterior-posterior axis. The anterior-posterior axis is defined by a line that runs from the head or mouth of an organism to the tail or opposite end of the organism."" [GOC:dph, GOC:go_curators, GOC:isa_complete, GOC:tb]",165,1831,32,18452,0.017476788640087382,0.19393939393939394,query_1,['GO:0003002']
GO:BP,GO:0009713,catechol-containing compound biosynthetic process,0.004801731041656131,True,"""The chemical reactions and pathways resulting in the formation of catechol-containing compounds. Catechol is a compound containing a pyrocatechol nucleus or substituent."" [GOC:go_curators]",18,1831,8,18452,0.004369197160021846,0.4444444444444444,query_1,"['GO:0009712', 'GO:0046189']"
GO:BP,GO:0035282,segmentation,0.004801731041656131,True,"""The regionalization process that divides an organism or part of an organism into a series of semi-repetitive parts, or segments, often arranged along a longitudinal axis."" [PMID:10611687, PMID:9706689]",84,1831,20,18452,0.010922992900054615,0.23809523809523808,query_1,['GO:0003002']
GO:BP,GO:0032891,negative regulation of organic acid transport,0.004801731041656131,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the directed movement of organic acids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:mah]",18,1831,8,18452,0.004369197160021846,0.4444444444444444,query_1,"['GO:0015849', 'GO:0032890', 'GO:0051051']"
GO:BP,GO:0042423,catecholamine biosynthetic process,0.004801731041656131,True,"""The chemical reactions and pathways resulting in the formation of any of a group of physiologically important biogenic amines that possess a catechol (3,4-dihydroxyphenyl) nucleus and are derivatives of 3,4-dihydroxyphenylethylamine."" [GOC:jl, ISBN:0198506732]",18,1831,8,18452,0.004369197160021846,0.4444444444444444,query_1,"['GO:0006584', 'GO:0009713', 'GO:0042401']"
GO:BP,GO:0018958,phenol-containing compound metabolic process,0.004801731041656131,True,"""The chemical reactions and pathways involving a phenol, any compound containing one or more hydroxyl groups directly attached to an aromatic carbon ring."" [ISBN:0198506732]",84,1831,20,18452,0.010922992900054615,0.23809523809523808,query_1,['GO:0008152']
GO:BP,GO:2000026,regulation of multicellular organismal development,0.0048123324852937,True,"""Any process that modulates the frequency, rate or extent of multicellular organismal development."" [GOC:obol]",1219,1831,159,18452,0.0868377935554342,0.13043478260869565,query_1,"['GO:0007275', 'GO:0050793', 'GO:0051239']"
GO:BP,GO:2000145,regulation of cell motility,0.004871666113903764,True,"""Any process that modulates the frequency, rate or extent of cell motility."" [GOC:mah]",904,1831,123,18452,0.06717640633533588,0.13606194690265486,query_1,"['GO:0040012', 'GO:0048870', 'GO:0050794']"
GO:BP,GO:0015840,urea transport,0.004883174146106803,True,"""The directed movement of urea into, out of or within the cell. Urea is the water-soluble compound H2N-CO-NH2."" [GOC:ai, ISBN:0198506732]",7,1831,5,18452,0.002730748225013654,0.7142857142857143,query_1,"['GO:0019755', 'GO:0071705']"
GO:BP,GO:0090287,regulation of cellular response to growth factor stimulus,0.004883174146106803,True,"""Any process that modulates the rate, frequency, or extent of a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus."" [GOC:tb]",284,1831,48,18452,0.026215182960131075,0.16901408450704225,query_1,"['GO:0048583', 'GO:0071363']"
GO:BP,GO:0019626,short-chain fatty acid catabolic process,0.004883174146106803,True,"""The chemical reactions and pathways resulting in the breakdown of a short-chain fatty acid. A short-chain fatty acid has an aliphatic tail containing fewer than 6 carbons."" [ISBN:0198506732]",7,1831,5,18452,0.002730748225013654,0.7142857142857143,query_1,"['GO:0009062', 'GO:0046459']"
GO:BP,GO:0042574,retinal metabolic process,0.00488396947011067,True,"""The chemical reactions and pathways involving retinal, a compound that plays an important role in the visual process in most vertebrates. In the retina, retinal combines with opsins to form visual pigments. Retinal is one of the forms of vitamin A."" [ISBN:0198506732]",14,1831,7,18452,0.0038230475150191155,0.5,query_1,"['GO:0001523', 'GO:0006081', 'GO:0120254']"
GO:BP,GO:0072578,neurotransmitter-gated ion channel clustering,0.00488396947011067,True,"""The receptor clustering process in which neurotransmitter-gated ion channels are localized to distinct domains in the cell membrane."" [GOC:dsf, PMID:20843816]",14,1831,7,18452,0.0038230475150191155,0.5,query_1,"['GO:0043113', 'GO:0050808']"
GO:BP,GO:0072044,collecting duct development,0.00488396947011067,True,"""The process whose specific outcome is the progression of a collecting duct over time, from its formation to the mature structure. The collecting duct responds to vasopressin and aldosterone to regulate water, electrolyte and acid-base balance. It is the final common path through which urine flows before entering the ureter and then emptying into the bladder."" [GOC:mtg_kidney_jan10]",14,1831,7,18452,0.0038230475150191155,0.5,query_1,"['GO:0001822', 'GO:0035295']"
GO:BP,GO:0043583,ear development,0.00488396947011067,True,"""The process whose specific outcome is the progression of the ear over time, from its formation to the mature structure. The ear is the sense organ in vertebrates that is specialized for the detection of sound, and the maintenance of balance. Includes the outer ear and middle ear, which collect and transmit sound waves; and the inner ear, which contains the organs of balance and (except in fish) hearing. Also includes the pinna, the visible part of the outer ear, present in some mammals."" [GOC:jl, ISBN:0192801023]",187,1831,35,18452,0.019115237575095576,0.18716577540106952,query_1,['GO:0007423']
GO:BP,GO:0045604,regulation of epidermal cell differentiation,0.004887487510961453,True,"""Any process that modulates the frequency, rate or extent of epidermal cell differentiation."" [GOC:go_curators]",54,1831,15,18452,0.008192244675040962,0.2777777777777778,query_1,"['GO:0009913', 'GO:0030856', 'GO:0045682']"
